datetime,comp_level_ft,temperature
2025-09-24T08:50:00Z,1.559475506,23.384
2025-09-24T09:00:00Z,1.561575506,23.428
2025-09-24T09:10:00Z,1.572675506,23.586
2025-09-24T09:20:00Z,1.576847774,23.827
2025-09-24T09:30:00Z,1.584447774,24.011
2025-09-24T09:40:00Z,1.569247774,23.718
2025-09-24T09:50:00Z,1.555620042,23.753
2025-09-24T10:00:00Z,1.550620042,23.692
2025-09-24T10:10:00Z,1.527520042,23.409
2025-09-24T10:20:00Z,1.535592311,23.777
2025-09-24T10:30:00Z,1.558792311,24.208
2025-09-24T10:40:00Z,1.568920042,24.221
2025-09-24T10:50:00Z,1.563820042,24.269
2025-09-24T11:00:00Z,1.564520042,24.411
2025-09-24T11:10:00Z,1.561520042,24.545
2025-09-24T11:20:00Z,1.560320042,24.638
2025-09-24T11:30:00Z,1.561320042,24.765
2025-09-24T11:40:00Z,1.556020042,24.696
2025-09-24T11:50:00Z,1.565647774,24.747
2025-09-24T12:00:00Z,1.561747774,24.814
2025-09-24T12:10:00Z,1.564247774,24.951
2025-09-24T12:20:00Z,1.573075506,25.392
2025-09-24T12:30:00Z,1.570275506,25.311
2025-09-24T12:40:00Z,1.549875506,25.727
2025-09-24T12:50:00Z,1.542075506,25.36
2025-09-24T13:00:00Z,1.551675506,25.538
2025-09-24T13:10:00Z,1.544275506,25.456
2025-09-24T13:20:00Z,1.557075506,25.606
2025-09-24T13:30:00Z,1.556975506,25.668
2025-09-24T13:40:00Z,1.562103238,25.658
2025-09-24T13:50:00Z,1.562503238,25.764
2025-09-24T14:00:00Z,1.561203238,25.843
2025-09-24T14:10:00Z,1.563103238,25.908
2025-09-24T14:20:00Z,1.562503238,26.051
2025-09-24T14:30:00Z,1.553003238,25.939
2025-09-24T14:40:00Z,1.551503238,25.908
2025-09-24T14:50:00Z,1.549103238,25.882
2025-09-24T15:00:00Z,1.56133097,25.757
2025-09-24T15:10:00Z,1.549803238,25.813
2025-09-24T15:20:00Z,1.55073097,25.828
2025-09-24T15:30:00Z,1.55303097,25.924
2025-09-24T15:40:00Z,1.56263097,25.992
2025-09-24T15:50:00Z,1.55903097,25.961
2025-09-24T16:00:00Z,1.55193097,25.939
2025-09-24T16:10:00Z,1.54923097,25.922
2025-09-24T16:20:00Z,1.551458702,25.809
2025-09-24T16:30:00Z,1.545758702,25.789
2025-09-24T16:40:00Z,1.51863097,25.483
2025-09-24T16:50:00Z,1.51033097,25.442
2025-09-24T17:00:00Z,1.49753097,24.847
2025-09-24T17:10:00Z,1.49603097,24.527
2025-09-24T17:20:00Z,1.49953097,23.708
2025-09-24T17:30:00Z,1.513458702,22.809
2025-09-24T17:40:00Z,1.512758702,22.69
2025-09-24T17:50:00Z,1.511458702,22.705
2025-09-24T18:00:00Z,1.510558702,22.706
2025-09-24T18:10:00Z,1.514958702,22.831
2025-09-24T18:20:00Z,1.518258702,22.754
2025-09-24T18:30:00Z,1.521458702,22.771
2025-09-24T18:40:00Z,1.530858702,22.717
2025-09-24T18:50:00Z,1.514358702,22.527
2025-09-24T19:00:00Z,1.513758702,22.491
2025-09-24T19:10:00Z,1.520758702,22.392
2025-09-24T19:20:00Z,1.541286434,22.443
2025-09-24T19:30:00Z,1.546386434,22.541
2025-09-24T19:40:00Z,1.537486434,22.408
2025-09-24T19:50:00Z,1.533758702,22.348
2025-09-24T20:00:00Z,1.524258702,22.006
2025-09-24T20:10:00Z,1.51633097,22.121
2025-09-24T20:20:00Z,1.52403097,22.298
2025-09-24T20:30:00Z,1.52173097,22.281
2025-09-24T20:40:00Z,1.52203097,22.272
2025-09-24T20:50:00Z,1.52273097,22.291
2025-09-24T21:00:00Z,1.53253097,22.502
2025-09-24T21:10:00Z,1.54163097,22.676
2025-09-24T21:20:00Z,1.54203097,22.703
2025-09-24T21:30:00Z,1.52953097,22.581
2025-09-24T21:40:00Z,1.514203238,22.601
2025-09-24T21:50:00Z,1.513703238,22.674
2025-09-24T22:00:00Z,1.565303238,23.784
2025-09-24T22:10:00Z,1.519403238,23.518
2025-09-24T22:20:00Z,1.517403238,23.583
2025-09-24T22:30:00Z,1.506003238,23
2025-09-24T22:40:00Z,1.507803238,22.671
2025-09-24T22:50:00Z,1.52573097,22.767
2025-09-24T23:00:00Z,1.52023097,22.51
2025-09-24T23:10:00Z,1.52753097,22.577
2025-09-24T23:20:00Z,1.51653097,22.397
2025-09-24T23:30:00Z,1.52263097,22.438
2025-09-24T23:40:00Z,1.51953097,22.056
2025-09-24T23:50:00Z,1.52173097,21.938
2025-09-25T00:00:00Z,1.513903238,22.096
2025-09-25T00:10:00Z,1.507503238,22.015
2025-09-25T00:20:00Z,1.53033097,22.22
2025-09-25T00:30:00Z,1.52213097,22.061
2025-09-25T00:40:00Z,1.52413097,22.061
2025-09-25T00:50:00Z,1.52103097,21.991
2025-09-25T01:00:00Z,1.52413097,22.022
2025-09-25T01:10:00Z,1.52243097,22.063
2025-09-25T01:20:00Z,1.51393097,21.586
2025-09-25T01:30:00Z,1.505303238,21.565
2025-09-25T01:40:00Z,1.516803238,21.957
2025-09-25T01:50:00Z,1.510503238,21.759
2025-09-25T02:00:00Z,1.507103238,21.622
2025-09-25T02:10:00Z,1.512903238,21.736
2025-09-25T02:20:00Z,1.506803238,21.501
2025-09-25T02:30:00Z,1.511803238,21.515
2025-09-25T02:40:00Z,1.516803238,21.628
2025-09-25T02:50:00Z,1.519803238,21.63
2025-09-25T03:00:00Z,1.525603238,21.744
2025-09-25T03:10:00Z,1.527103238,21.721
2025-09-25T03:20:00Z,1.529403238,21.78
2025-09-25T03:30:00Z,1.516875506,21.925
2025-09-25T03:40:00Z,1.527003238,21.954
2025-09-25T03:50:00Z,1.522475506,22.201
2025-09-25T04:00:00Z,1.517275506,22.155
2025-09-25T04:10:00Z,1.511075506,21.945
2025-09-25T04:20:00Z,1.492647774,21.797
2025-09-25T04:30:00Z,1.502075506,21.846
2025-09-25T04:40:00Z,1.495075506,21.763
2025-09-25T04:50:00Z,1.496875506,21.766
2025-09-25T05:00:00Z,1.517475506,21.891
